date,price
2020-03-26,6695.900618397724
2020-03-27,6765.56207892991
2020-03-28,6397.826328325604
2020-03-29,6255.000398693634
2020-03-30,5915.337154791903
2020-03-31,6403.141235565223
2020-04-01,6421.70541388854
2020-04-02,6640.797666310131
2020-04-03,6807.897017890566
2020-04-04,6732.852018394612
2020-04-05,6859.424923721944
2020-04-06,6788.048272605917
2020-04-07,7297.635558289496
2020-04-08,7196.782202442051
2020-04-09,7342.291601148024
2020-04-10,7294.488875121554
2020-04-11,6864.694257006497
2020-04-12,6878.781212589853
2020-04-13,6913.158787469097
2020-04-14,6857.538537511484
2020-04-15,6860.17853570111
2020-04-16,6629.431738031291
2020-04-17,7059.92622475854
2020-04-18,7035.261503989225
2020-04-19,7242.5109294929825
2020-04-20,7127.511949689152
2020-04-21,6856.456278354705
2020-04-22,6842.038597634602
2020-04-23,7109.995291181778
2020-04-24,7382.793144116689
2020-04-25,7495.393587498606
2020-04-26,7538.557687279841
2020-04-27,7683.867415083342
2020-04-28,7774.281554448049
2020-04-29,7758.230255185947
2020-04-30,8744.430287016561
2020-05-01,8610.63580374089
2020-05-02,8824.818413551968
2020-05-03,8966.307014689282
2020-05-04,8888.671912686868
2020-05-05,8884.407813577056
2020-05-06,9003.240557621584
2020-05-07,9144.68703972007
2020-05-08,9959.166416261767
2020-05-09,9821.81131529702
2020-05-10,9566.777187205966
2020-05-11,8752.617087745832
2020-05-12,8604.75159101983
2020-05-13,8788.466749414652
2020-05-14,9283.08601265873
2020-05-15,9796.494527024528
2020-05-16,9309.29535940684
2020-05-17,9375.29710843331
2020-05-18,9666.32719340344
2020-05-19,9708.439858793108
2020-05-20,9760.198937162191
2020-05-21,9526.50759300584
2020-05-22,9059.962506871729
2020-05-23,9131.767275081991
2020-05-24,9170.361063506129
2020-05-25,8731.848525870651
2020-05-26,8883.691769863415
2020-05-27,8839.130663273247
2020-05-28,9174.118563996424
2020-05-29,9546.04563503715
2020-05-30,9427.120373393418
2020-05-31,9662.70587254818
2020-06-01,9466.961781429516
2020-06-02,10167.93069332851
2020-06-03,9515.243858655718
2020-06-04,9645.227869360308
2020-06-05,9776.20299178848
2020-06-06,9636.965527050055
2020-06-07,9662.85870900224
2020-06-08,9738.603356828591
2020-06-09,9773.02951309516
2020-06-10,9767.00531665552
2020-06-11,9874.898681832236
2020-06-12,9325.996856202635
2020-06-13,9469.533297509908
2020-06-14,9469.473456163696
2020-06-15,9345.960907722065
2020-06-16,9431.719262201745
2020-06-17,9524.92661691022
2020-06-18,9463.361414311788
2020-06-19,9399.767217129216
2020-06-20,9312.780104497786
2020-06-21,9360.247968201687
2020-06-22,9298.360829121417
2020-06-23,9678.683208975835
2020-06-24,9624.684291831398
2020-06-25,9288.061774486938
2020-06-26,9258.667161007706
2020-06-27,9166.486360416233
2020-06-28,9013.90556467614
2020-06-29,9139.903276297824
2020-06-30,9185.166540651147
2020-07-01,9149.721996758017
2020-07-02,9230.672998590804
2020-07-03,9094.318072166903
2020-07-04,9071.3850427828
2020-07-05,9132.908369533492
2020-07-06,9087.407312582163
2020-07-07,9342.376492626678
2020-07-08,9253.630980242331
2020-07-09,9432.17251582794
2020-07-10,9235.716302064242
2020-07-11,9282.913638839902
2020-07-12,9234.314674712628
2020-07-13,9297.479635872663
2020-07-14,9240.76251972468
2020-07-15,9247.060695963812
2020-07-16,9203.3714351797
2020-07-17,9136.483376363976
2020-07-18,9156.276583115488
2020-07-19,9168.402736564132
2020-07-20,9202.615839500108
2020-07-21,9163.159654576915
2020-07-22,9384.379751903269
2020-07-23,9514.304987626969
2020-07-24,9589.81771944117
2020-07-25,9535.93879573746
2020-07-26,9691.825138917147
2020-07-27,9925.751397476346
2020-07-28,10962.258481207356
2020-07-29,10904.916526918994
2020-07-30,11093.612240442404
2020-07-31,11116.307163685276
2020-08-01,11325.5515272739
2020-08-02,11812.094307268517
2020-08-03,11066.306240590267
2020-08-04,11230.907762749295
2020-08-05,11181.917508034883
2020-08-06,11719.26352395155
2020-08-07,11768.127742240007
2020-08-08,11571.487980683192
2020-08-09,11739.131006414418
2020-08-10,11682.85146915494
2020-08-11,11862.938012702563
2020-08-12,11398.671060896631
2020-08-13,11579.867951602137
2020-08-14,11817.164038803396
2020-08-15,11777.391322489924
2020-08-16,11864.905810156475
2020-08-17,11901.77648830246
2020-08-18,12272.465808160425
2020-08-19,11949.610970628191
2020-08-20,11733.278970862082
2020-08-21,11861.83657727968
2020-08-22,11515.124298729215
2020-08-23,11676.385305081289
2020-08-24,11647.928120934364
2020-08-25,11758.828120368864
2020-08-26,11350.753473213
2020-08-27,11465.002564032086
2020-08-28,11300.398363810944
2020-08-29,11519.118388160729
2020-08-30,11481.481823317012
2020-08-31,11701.004008657852
2020-09-01,11672.324104943627
2020-09-02,11895.225345345636
2020-09-03,11418.254756916149
2020-09-04,10197.459822768922
2020-09-05,10484.470392265588
2020-09-06,10177.789718049991
2020-09-07,10260.0177277544
2020-09-08,10359.44521698998
2020-09-09,10125.014956069688
2020-09-10,10230.154699360752
2020-09-11,10342.15939120568
2020-09-12,10378.223044584596
2020-09-13,10439.38467226404
2020-09-14,10328.866065987391
2020-09-15,10661.096235144483
2020-09-16,10787.58020807624
2020-09-17,10952.2499691071
2020-09-18,10937.996396960929
2020-09-19,10927.150310293277
2020-09-20,11083.99836119821
2020-09-21,10923.32666818137
2020-09-22,10439.522488792423
2020-09-23,10527.58784673943
2020-09-24,10223.784106392732
2020-09-25,10726.530083321984
2020-09-26,10681.9938481137
2020-09-27,10743.19287975935
2020-09-28,10765.300521660893
2020-09-29,10672.02854425897
2020-09-30,10837.516586513004
2020-10-01,10770.881347466417
2020-10-02,10627.97606396318
2020-10-03,10572.674843011133
2020-10-04,10546.65625537982
2020-10-05,10670.700811335208
2020-10-06,10784.94940309411
2020-10-07,10605.95779130622
2020-10-08,10668.011010796896
2020-10-09,10888.666546835811
2020-10-10,11063.2523862591
2020-10-11,11286.541942043945
2020-10-12,11377.814876756858
2020-10-13,11543.183760771468
2020-10-14,11426.105544220429
2020-10-15,11435.57243757972
2020-10-16,11495.584995733889
2020-10-17,11319.097785677624
2020-10-18,11365.814131026178
2020-10-19,11495.899975689872
2020-10-20,11752.146863919786
2020-10-21,11908.708923246451
2020-10-22,12806.435726727444
2020-10-23,12951.044060038126
2020-10-24,12928.072296348406
2020-10-25,13106.04601925958
2020-10-26,13021.410842124118
2020-10-27,13060.79221208406
2020-10-28,13655.18541588308
2020-10-29,13282.999348292438
2020-10-30,13441.878496031612
2020-10-31,13537.174271524887
2020-11-01,13778.637638352931
2020-11-02,13720.361465146289
2020-11-03,13558.361795524168
2020-11-04,13989.976358180447
2020-11-05,14101.716050813722
2020-11-06,15553.331701081444
2020-11-07,15548.312145063144
2020-11-08,14818.45891122149
2020-11-09,15496.316149147417
2020-11-10,15335.342198178862
2020-11-11,15278.70965979927
2020-11-12,15686.905986213233
2020-11-13,16265.149252483356
2020-11-14,16326.81487507908
2020-11-15,16095.561510630652
2020-11-16,15984.673784156614
2020-11-17,16714.40386322188
2020-11-18,17651.82042768171
2020-11-19,17829.934958345126
2020-11-20,17819.75743096837
2020-11-21,18628.8134890362
2020-11-22,18689.52865582585
2020-11-23,18390.61184379203
2020-11-24,18360.693300385865
2020-11-25,19091.524181728702
2020-11-26,18753.288921684914
2020-11-27,17138.029512395206
2020-11-28,17140.27555252362
2020-11-29,17718.972832629497
2020-11-30,18169.95420978285
2020-12-01,19609.52143957559
2020-12-02,18857.417371118165
2020-12-03,19208.398191994624
2020-12-04,19435.20484740911
2020-12-05,18711.226549886927
2020-12-06,19139.111575237486
2020-12-07,19325.55411859109
2020-12-08,19198.806493935343
2020-12-09,18336.514581297808
2020-12-10,18564.986455688137
2020-12-11,18262.058384653155
2020-12-12,18058.027339569555
2020-12-13,18807.09540322016
2020-12-14,19151.13442340493
2020-12-15,19259.97047153096
2020-12-16,19432.362456862407
2020-12-17,21317.66213678684
2020-12-18,22805.65580598891
2020-12-19,23120.57055156752
2020-12-20,23863.85484171969
2020-12-21,23518.31842054723
2020-12-22,22840.99170718836
2020-12-23,23794.79330262859
2020-12-24,23308.12723217715
2020-12-25,23760.28704854296
2020-12-26,24671.10771441541
2020-12-27,26476.13013701949
2020-12-28,26423.22879190229
2020-12-29,27125.384120651503
2020-12-30,27424.538954606684
2020-12-31,28837.28852895899
2021-01-01,29022.41839530417
2021-01-02,29352.12679194895
2021-01-03,32163.82493533521
2021-01-04,33008.226203489285
2021-01-05,31515.575966658354
2021-01-06,34082.20604904424
2021-01-07,36933.520137309126
2021-01-08,39547.08408135567
2021-01-09,40815.96185478254
2021-01-10,40296.5290038294
2021-01-11,38397.895985418174
2021-01-12,35669.90668663349
2021-01-13,33938.33587810088
2021-01-14,37456.00772548642
2021-01-15,39232.74997140346
2021-01-16,36787.52121668496
2021-01-17,36254.713079410845
2021-01-18,35804.263885674685
2021-01-19,36595.4647692826
2021-01-20,36104.86385775514
2021-01-21,35587.489202735545
2021-01-22,30913.695736053804
2021-01-23,32957.908782655926
2021-01-24,32068.08737440817
2021-01-25,32273.51735032927
2021-01-26,32375.320062981456
2021-01-27,32582.10944502123
2021-01-28,30445.52586511351
2021-01-29,33128.34752861149
2021-01-30,34150.81876737221
2021-01-31,34199.51981036302
2021-02-01,33064.78676701507
2021-02-02,33405.99035714327
2021-02-03,35485.98593382442
2021-02-04,37494.71762460426
2021-02-05,36816.50808203406
2021-02-06,38007.83222908396
2021-02-07,39279.41286897885
2021-02-08,38833.34026455532
2021-02-09,46307.57412159395
2021-02-10,46569.56483
2021-02-11,44848.69344950499
2021-02-12,47815.96175554316
2021-02-13,47414.1862550079
2021-02-14,46941.29208582354
2021-02-15,48607.8745224845
2021-02-16,47898.487027633135
2021-02-17,49238.13690672487
2021-02-18,52143.6788446198
2021-02-19,51733.075539032034
2021-02-20,56038.72775892988
2021-02-21,56377.63347790987
2021-02-22,57669.3035269179
2021-02-23,54410.85629451601
2021-02-24,48691.894831704405
2021-02-25,49849.37871358314
2021-02-26,46992.665450048495
2021-02-27,46551.48747675472
2021-02-28,46653.52639939581
2021-03-01,44970.163459946736
2021-03-02,49787.33995949672
2021-03-03,48532.23678981703
2021-03-04,50577.45746915202
2021-03-05,48727.45120080115
2021-03-06,49091.81488232977
2021-03-07,49019.36859236582
2021-03-08,51313.09262027362
2021-03-09,52328.5359126325
2021-03-10,54700.27343927744
2021-03-11,56020.4877195857
2021-03-12,57788.86810329514
2021-03-13,57353.86147197248
2021-03-14,61315.197932766816
2021-03-15,59428.96756602776
2021-03-16,55805.32924923426
2021-03-17,56830.253335076224
2021-03-18,59014.92563205099
2021-03-19,57922.40959262911
2021-03-20,58243.27060892363
2021-03-21,58376.15847137206
2021-03-22,57573.539344778685
2021-03-23,54370.13755789519
2021-03-24,54584.86994699455
2021-03-25,52526.86659704657
2021-03-26,51416.90830498005
2021-03-27,55033.10048044704
2021-03-28,55832.41810961832
2021-03-29,55728.10132780653
2021-03-30,57634.92869447539
2021-03-31,58668.628336761
2021-04-01,58817.3738884188
2021-04-02,58801.194843878126
2021-04-03,59060.02678333801
2021-04-04,57060.40665471088
2021-04-05,58228.8026234662
2021-04-06,58706.81559311396
2021-04-07,58062.17872433649
2021-04-08,56134.41738866435
2021-04-09,58065.64402481532
2021-04-10,58152.99326214184
2021-04-11,59979.39281571831
2021-04-12,59988.02095852983
2021-04-13,59911.02059484732
2021-04-14,63576.67604104828
2021-04-15,62807.12323259299
2021-04-16,63179.772446084695
2021-04-17,61497.2995694412
2021-04-18,60273.86667694734
2021-04-19,56288.94534001195
2021-04-20,55721.166052695626
2021-04-21,56294.728558586925
2021-04-22,54190.07026283405
2021-04-23,51965.5664304852
2021-04-24,51191.1246964079
2021-04-25,50133.1073963654
2021-04-26,48981.4413932161
2021-04-27,53978.80554728962
2021-04-28,54991.81484262107
2021-04-29,54810.6138506792
2021-04-30,53596.70402266675
2021-05-01,57828.511814425874
2021-05-02,57812.96915967891
2021-05-03,56600.74528738432
2021-05-04,57200.30029871162
2021-05-05,53464.37021950372
2021-05-06,57432.100227087576
2021-05-07,56507.7594398696
2021-05-08,57361.56904328887
2021-05-09,58771.88168950936
2021-05-10,58213.92629374439
2021-05-11,55901.66759456145
2021-05-12,56928.97235660158
2021-05-13,50004.76218313686
2021-05-14,49972.79539837245
2021-05-15,49913.26314398822
2021-05-16,46780.90230468821
2021-05-17,46585.06413538846
2021-05-18,43780.82559782485
2021-05-19,43091.04144756922
2021-05-20,37287.39140242737
2021-05-21,40437.73009625558
2021-05-22,37339.63420134628
2021-05-23,37520.31767547438
2021-05-24,34977.527801962424
2021-05-25,38642.4422973396
2021-05-26,38210.80521759389
2021-05-27,39406.934244116186
2021-05-28,38642.89555434217
2021-05-29,35710.220936529884
2021-05-30,34775.07941347281
2021-05-31,35714.75202018067
2021-06-01,37340.6792659422
2021-06-02,36680.06820180283
2021-06-03,37685.71798174826
2021-06-04,39151.31618380032
2021-06-05,36938.72031139185
2021-06-06,35546.98596483364
2021-06-07,35834.4744744042
2021-06-08,33451.38340714534
2021-06-09,33557.15068309184
2021-06-10,37553.64375851888
2021-06-11,36903.304906778896
2021-06-12,37289.43252210222
2021-06-13,35666.14977877309
2021-06-14,39147.70567879997
2021-06-15,40624.51305316154
2021-06-16,40378.20254971114
2021-06-17,38321.454656574206
2021-06-18,38193.61914194397
2021-06-19,35881.11137137543
2021-06-20,35581.64226773201
2021-06-21,35787.07740523232
2021-06-22,31711.93546772701
2021-06-23,32507.738707026845
2021-06-24,33702.61779371396
2021-06-25,34675.44910530336
2021-06-26,31943.136467863093
2021-06-27,32023.97390177492
2021-06-28,34607.293274083386
2021-06-29,34556.8421269449
2021-06-30,35968.993667970346
2021-07-01,35171.486304850056
2021-07-02,33677.566235922626
2021-07-03,33950.786555181
2021-07-04,34729.89077801021
2021-07-05,35394.213074080915
2021-07-06,33928.13421837147
2021-07-07,34149.98981477412
2021-07-08,33932.25463831538
2021-07-09,32933.578199292395
2021-07-10,33971.29774975796
2021-07-11,33704.53847440508
2021-07-12,34299.938016517444
2021-07-13,33262.6543524462
2021-07-14,32676.38380096018
2021-07-15,32878.50187357147
2021-07-16,31726.038833909817
2021-07-17,31399.653128682126
2021-07-18,31588.6713510167
2021-07-19,31919.393922554555
2021-07-20,30928.211908849244
2021-07-21,29971.903783612062
2021-07-22,32383.78112696872
2021-07-23,32409.499767175417
2021-07-24,33455.55127272261
2021-07-25,34213.59993217662
2021-07-26,35456.12466076684
2021-07-27,37281.91809217662
2021-07-28,39076.59377063225
2021-07-29,40031.19824444798
2021-07-30,39977.75693922764
2021-07-31,41936.261478677225
2021-08-01,41754.16660435275
2021-08-02,39914.82975848789
2021-08-03,39278.76650810368
2021-08-04,38368.35401197897
2021-08-05,39751.58457509862
2021-08-06,40825.3819404497
2021-08-07,42802.13717474142
2021-08-08,44647.57760300116
2021-08-09,43753.21786264632
2021-08-10,46311.00189857689
2021-08-11,45639.51401890709
2021-08-12,45652.06012506926
2021-08-13,44495.20979327958
2021-08-14,47717.27052766495
2021-08-15,47088.85313451467
2021-08-16,47025.00323011282
2021-08-17,46031.75754362583
2021-08-18,44534.45485421991
2021-08-19,45015.46554608543
2021-08-20,46745.03462296988
2021-08-21,49195.87860189616
2021-08-22,48933.68915131164
2021-08-23,49250.54486971799
2021-08-24,49518.57748790696
2021-08-25,47940.6079149608
2021-08-26,49002.70376627545
2021-08-27,47229.070650876114
2021-08-28,49083.10330586219
2021-08-29,48936.53725414221
2021-08-30,48907.27073106221
2021-08-31,47124.25422469402
2021-09-01,47335.42029920565
2021-09-02,48823.05520964915
2021-09-03,49338.78465183332
2021-09-04,49934.5282762881
2021-09-05,50013.02994694588
2021-09-06,51696.206431317885
2021-09-07,52739.80016634552
2021-09-08,46995.16417095979
2021-09-09,46085.02861578186
2021-09-10,46518.94118660236
2021-09-11,44802.60640249699
2021-09-12,45196.488277558245
2021-09-13,46195.21830082935
2021-09-14,45139.83396873267
2021-09-15,47135.43199562694
2021-09-16,48186.53275704722
2021-09-17,47879.47343992101
2021-09-18,47228.65821623257
2021-09-19,48266.62707279063
2021-09-20,47371.03933236471
2021-09-21,42932.94659595412
2021-09-22,40386.62363528928
2021-09-23,43587.22305058473
2021-09-24,44980.898214810935
2021-09-25,42752.1681545072
2021-09-26,42856.85516422452
2021-09-27,43336.86123324274
2021-09-28,42247.35572900636
2021-09-29,41010.37519836549
2021-09-30,41587.66786232295
2021-10-01,43859.32614724109
2021-10-02,48181.87627260008
2021-10-03,47777.762019063
2021-10-04,48282.97113857447
2021-10-05,49260.23232113069
2021-10-06,51668.99422435564
2021-10-07,55415.00574202895
2021-10-08,53894.59599452107
2021-10-09,54010.93747374405
2021-10-10,55125.46033768045
2021-10-11,54711.86959664297
2021-10-12,57572.51085559653
2021-10-13,56335.035460511535
2021-10-14,57487.9858804222
2021-10-15,57452.43178503547
2021-10-16,61809.02394427028
2021-10-17,61165.63564211521
2021-10-18,61583.77443961336
2021-10-19,62017.972725178704
2021-10-20,64517.64856042277
2021-10-21,66237.51755029388
2021-10-22,62541.08693293518
2021-10-23,61029.27093182092
2021-10-24,61572.14043422243
2021-10-25,61173.1663907232
2021-10-26,63228.21382584213
2021-10-27,60604.18888794746
2021-10-28,58641.00147419492
2021-10-29,60767.55585206728
2021-10-30,62283.19805587354
2021-10-31,61837.257002978935
2021-11-01,61471.86846276259
2021-11-02,61121.83120106507
2021-11-03,63247.20896127831
2021-11-04,63130.94235171542
2021-11-05,61601.74357204975
2021-11-06,61247.38494217787
2021-11-07,61661.35866372036
2021-11-08,63153.230193019495
2021-11-09,67617.0155448617
2021-11-10,67145.37493537061
2021-11-11,65061.05440696283
2021-11-12,65005.64515956679
2021-11-13,64432.04794734522
2021-11-14,64660.33535267343
2021-11-15,65648.97779110243
2021-11-16,63933.83544259933
2021-11-17,60448.56251258625
2021-11-18,60603.65586738653
2021-11-19,56987.32233855049
2021-11-20,58459.25551667463
2021-11-21,60082.91166841709
2021-11-22,59139.77927952717
2021-11-23,56386.85685315215
2021-11-24,57748.79317378856
2021-11-25,57198.18384629529
2021-11-26,58897.84698299794
2021-11-27,53827.79286503472
2021-11-28,54533.40388242691
2021-11-29,57237.66113709043
2021-11-30,57848.77353712989
2021-12-01,57011.28047424234
2021-12-02,57169.37199381056
2021-12-03,56508.26805402271
2021-12-04,53785.96717237922
2021-12-05,49161.99070957517
2021-12-06,49268.46989053938
2021-12-07,50461.57683653979
2021-12-08,50647.66340635755
2021-12-09,50530.4580645934
2021-12-10,47885.87198941706
2021-12-11,47303.56415217411
2021-12-12,49242.30232407148
2021-12-13,50051.078348674855
2021-12-14,46696.30469946678
2021-12-15,48410.564656309325
2021-12-16,48936.86258244155
2021-12-17,47694.53050225176
2021-12-18,46328.6963654447
2021-12-19,46970.057050727024
2021-12-20,46807.04861642627
2021-12-21,47117.008204210455
2021-12-22,49145.21725849885
2021-12-23,48755.89564404483
2021-12-24,50900.61494951601
2021-12-25,50888.72103678683
2021-12-26,50663.48710213215
2021-12-27,50852.860259540656
2021-12-28,50774.067814743
2021-12-29,47725.14804631933
2021-12-30,46506.99464767938
2021-12-31,47191.86838983951
2022-01-01,46319.65108805251
2022-01-02,47816.07767640849
2022-01-03,47387.212167697246
2022-01-04,46531.140860530526
2022-01-05,45938.02427172366
2022-01-06,43647.14750806805
2022-01-07,43216.45867693359
2022-01-08,41527.197042644846
2022-01-09,41756.66232397826
2022-01-10,41862.3609856517
2022-01-11,41869.85905559219
2022-01-12,42777.21102048236
2022-01-13,43981.87732717414
2022-01-14,42608.41001195019
2022-01-15,43120.85451108056
2022-01-16,43226.65026980921
2022-01-17,43119.79214308028
2022-01-18,42298.341116872325
2022-01-19,42395.45879157343
2022-01-20,41749.55143098559
2022-01-21,40707.6824143097
2022-01-22,36508.79978983082
2022-01-23,35180.435462830384
2022-01-24,36306.409440464704
2022-01-25,36774.00714224005
2022-01-26,36988.92851066736
2022-01-27,36870.440166931
2022-01-28,37276.839558174994
2022-01-29,37852.57902803263
2022-01-30,38232.17873217708
2022-01-31,37983.151499406464
2022-02-01,38555.53446121157
2022-02-02,38835.69494322237
2022-02-03,37000.98249864199
2022-02-04,37101.351593780935
2022-02-05,41673.8395543094
2022-02-06,41493.690050910525
2022-02-07,42475.543220951215
2022-02-08,43910.92998644309
2022-02-09,44184.447511676175
2022-02-10,44383.88805541707
2022-02-11,43628.13953235228
2022-02-12,42445.38876793804
2022-02-13,42254.738123237206
2022-02-14,42247.83595326771
2022-02-15,42634.573783663065
2022-02-16,44574.32057099816
2022-02-17,44063.28198279571
2022-02-18,40562.98694982819
2022-02-19,40073.495362369824
2022-02-20,40192.75912143141
2022-02-21,38514.00853622455
2022-02-22,37059.97940228752
2022-02-23,38337.2038554348
2022-02-24,37372.2926803477
2022-02-25,38363.345488570165
2022-02-26,39316.16207578596
2022-02-27,39090.202153609054
2022-02-28,37803.59016044929
2022-03-01,43225.40467743573
2022-03-02,44459.59162774341
2022-03-03,43980.707382090906
2022-03-04,42491.97839335905
2022-03-05,39200.29973557414
2022-03-06,39463.14681149058
2022-03-07,38442.99174588676
2022-03-08,38076.49382252028
2022-03-09,38732.93701302586
2022-03-10,41986.03444607623
2022-03-11,39468.35477300189
2022-03-12,38775.17558840679
2022-03-13,38903.69354800599
2022-03-14,37852.52514106289
2022-03-15,39669.423812004505
2022-03-16,39331.84654059453
2022-03-17,41165.63506140341
2022-03-18,41001.70957801974
2022-03-19,41837.41313797566
2022-03-20,42201.939920688186
2022-03-21,41283.25900104565
2022-03-22,41061.81589384987
2022-03-23,42401.89559748944
2022-03-24,42802.15471016985
2022-03-25,43936.09623454058
2022-03-26,44331.77795706412
2022-03-27,44510.84421762133
2022-03-28,46715.1176185105
2022-03-29,46994.879118357465
2022-03-30,47459.261237539096
2022-03-31,47063.36584996355
2022-04-01,45528.40715313835
2022-04-02,46270.20070585378
2022-04-03,45842.14476317382
2022-04-04,46434.562982661664
2022-04-05,46622.63571309101
2022-04-06,45635.45438126673
2022-04-07,43198.77526936491
2022-04-08,43515.15032279806
2022-04-09,42315.70972421807
2022-04-10,42796.39747810973
2022-04-11,42274.907370256085
2022-04-12,39603.96515928416
2022-04-13,40205.67794073206
2022-04-14,41205.16871904067
2022-04-15,39959.457069033735
2022-04-16,40586.59730938673
2022-04-17,40450.37930543977
2022-04-18,39739.11925622209
2022-04-19,40833.5379650337
2022-04-20,41498.12244669832
2022-04-21,41397.220477279625
2022-04-22,40528.54148675958
2022-04-23,39756.848993471016
2022-04-24,39561.78019075613
2022-04-25,39469.04986198146
2022-04-26,40488.877917622376
2022-04-27,38134.21545068938
2022-04-28,39237.94931747103
2022-04-29,39741.76664580964
2022-04-30,38650.55013809267
2022-05-01,37820.61176529208
2022-05-02,38537.65476669535
2022-05-03,38561.56539902362
2022-05-04,37758.496107734
2022-05-05,39699.02404125388
2022-05-06,36612.22954880304
2022-05-07,36116.394294982965
2022-05-08,35573.31019883488
2022-05-09,34070.31219757961
2022-05-10,30269.58695662948
2022-05-11,31026.93386836242
2022-05-12,28913.48836365432
2022-05-13,29126.11597686014
2022-05-14,29310.728959858257
2022-05-15,30189.333177005963
2022-05-16,31319.30911113
2022-05-17,29923.606993639707
2022-05-18,30502.19328027689
2022-05-19,28772.200501112577
2022-05-20,30382.40624219559
2022-05-21,29256.81337441625
2022-05-22,29491.5079477606
2022-05-23,30351.050417138096
2022-05-24,29163.167775739188
2022-05-25,29655.02613175249
2022-05-26,29584.949851985926
2022-05-27,29346.781442431617
2022-05-28,28646.65218193245
2022-05-29,29088.236452817226
2022-05-30,29492.50321495364
2022-05-31,31740.94072516695
2022-06-01,31865.749621173167
2022-06-02,29833.45033020525
2022-06-03,30481.013996026013
2022-06-04,29714.143487149733
2022-06-05,29872.3603087139
2022-06-06,29917.7640524562
2022-06-07,31372.5847629755
2022-06-08,31265.469277693348
2022-06-09,30229.23683613037
2022-06-10,30101.187521431468
2022-06-11,29101.2982596468
2022-06-12,28374.14499732395
2022-06-13,26767.26917322132
2022-06-14,22525.7683503912
2022-06-15,22244.848968001315
2022-06-16,22529.198114649807
2022-06-17,20408.690490591813
2022-06-18,20473.05288079512
2022-06-19,19047.41782828195
2022-06-20,20516.41197977524
2022-06-21,20636.75891240637
2022-06-22,20700.923933039136
2022-06-23,19983.566482863105
2022-06-24,21100.270533511088
2022-06-25,21262.71348295613
2022-06-26,21525.88036221139
2022-06-27,21052.80539783573
2022-06-28,20751.47753079077
2022-06-29,20282.54247926969
2022-06-30,20108.529472889782
2022-07-01,19608.397493423083
2022-07-02,19407.44743026248
2022-07-03,19268.227002666128
2022-07-04,19310.23321852184
2022-07-05,20257.01232859288
2022-07-06,20188.779663973284
2022-07-07,20566.68722377
2022-07-08,21660.596837075183
2022-07-09,21858.818749217564
2022-07-10,21589.628101459668
2022-07-11,20859.81407965063
2022-07-12,19998.46783957584
2022-07-13,19350.73735007727
2022-07-14,20225.23866433186
2022-07-15,20574.84059150044
2022-07-16,20794.811981436706
2022-07-17,21193.08334336837
2022-07-18,20824.36275165164
2022-07-19,22395.365383103952
2022-07-20,23366.90769792785
2022-07-21,23313.296731959555
